// ItemIndex	Sub Index	Sub Group	Group	Index	Model Path	Model File	Name	Rank	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Combat Power	Attack Success Rate	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump (Ném được ra ngoài)	Use (S�? dụng)	Transaction	Personal Store	Store Warehouse	Sell to NPC	Expensive Item	Repair	Overlap
4659	51	18	9	51	"Data\Item\"	"PantMale52.bmd"	"Quần Đ�? Vương"	9	3	18	2	0	116	4	0	2	2	0	0	0	46	0	0	86	0	0	0	0	105	38	0	0	0	380	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
4660	52	18	9	52	"Data\Item\"	"PantMale53.bmd"	"Quần Qu�? Vương"	9	3	18	2	0	114	4	0	2	2	0	0	0	44	0	0	86	0	0	0	0	60	15	181	0	0	380	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
4661	53	18	9	53	"Data\Item\"	"PantMail_succubus.bmd"	"Quần Chiêm Tinh"	9	3	18	2	0	145	4	0	2	2	0	0	0	50	0	0	90	0	0	0	0	56	19	157	0	0	400	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
4667	59	18	9	59	"Data\Item\"	"PantMale60.bmd"	"Quần Địa Long"	5	3	18	1	0	62	4	0	2	2	0	0	0	33	0	0	52	0	0	0	0	85	0	0	75	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
4668	60	18	9	60	"Data\Item\"	"PantMale61.bmd"	"Quần Bạch H�?"	6	3	18	1	0	78	4	0	2	2	0	0	0	41	0	0	68	0	0	0	0	100	0	0	90	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
4669	61	18	9	61	"Data\Item\"	"PantMale62.bmd"	"Quần Quyền Lực"	7	3	18	1	0	95	4	0	2	2	0	0	0	49	0	0	82	0	0	0	0	115	0	0	100	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
4670	62	18	9	62	"Data\Item\"	"new_Pant01.bmd"	"Quần Trâu Xanh - HK"	0	3	18	4	0	25	4	0	2	2	0	0	0	18	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4671	63	18	9	63	"Data\Item\"	"new_Pant02.bmd"	"Quần Lụa - HK"	0	3	18	4	0	18	4	0	2	2	0	0	0	13	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4672	64	18	9	64	"Data\Item\"	"new_Pant03.bmd"	"Quần Nhân Sư - HK"	0	3	18	4	0	34	4	0	2	2	0	0	0	19	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4673	65	18	9	65	"Data\Item\"	"new_Pant04.bmd"	"Quần Thuật Sĩ - HK"	0	3	18	4	0	30	4	0	2	2	0	0	0	20	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4674	66	18	9	66	"Data\Item\"	"new_Pant05.bmd"	"Quần Huyền Thiết - HK"	0	3	18	4	0	70	4	0	2	2	0	0	0	31	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4675	67	18	9	67	"Data\Item\"	"new_Pant06.bmd"	"Quần Hỏa Long - HK"	0	3	18	4	0	55	4	0	2	2	0	0	0	28	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4676	68	18	9	68	"Data\Item\"	"new_Pant07.bmd"	"Quần Kim Ngân - HK"	0	3	18	4	0	54	4	0	2	2	0	0	0	30	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4677	69	18	9	69	"Data\Item\"	"new_Pant08.bmd"	"Quần Ma Thuật - HK"	0	3	18	4	0	53	4	0	2	2	0	0	0	25	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4678	70	18	9	70	"Data\Item\"	"new_Pant09.bmd"	"Quần Hỏa Thiên - HK"	0	3	18	4	0	53	4	0	2	2	0	0	0	26	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4679	71	18	9	71	"Data\Item\"	"new_Pant10.bmd"	"Quần Atlantic - HK"	0	3	18	4	0	74	4	0	2	2	0	0	0	39	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4680	72	18	9	72	"Data\Item\"	"new_Pant11.bmd"	"Quần Bạch H�? - HK"	0	3	18	4	0	78	4	0	2	2	0	0	0	33	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4681	73	18	9	73	"Data\Item\"	"PantMale74.bmd"	"Quần Bạch Long"	8	3	18	3	0	134	4	0	2	2	0	0	0	68	0	0	88	0	0	0	0	97	0	0	85	0	380	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
4685	77	18	9	77	"Data\Item\"	"PantMale78.bmd"	"Quần Huyết Long"	9	3	18	3	0	134	4	0	2	2	0	0	0	68	0	0	88	0	0	0	0	97	0	0	85	0	380	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5120	0	20	10	0	"Data\Item\"	"GloveMale01.bmd"	"Găng Đồng"	1	3	19	1	0	13	5	0	2	2	0	0	0	4	4	0	34	0	0	0	0	80	20	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5121	1	20	10	1	"Data\Item\"	"GloveMale02.bmd"	"Găng Hỏa Long"	4	3	19	1	0	52	5	0	2	2	0	0	0	14	6	0	68	0	0	0	0	120	30	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5122	2	20	10	2	"Data\Item\"	"GloveMale03.bmd"	"Găng Vải Thô"	1	3	19	1	0	3	5	0	2	2	0	0	0	2	0	0	28	0	0	0	0	20	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5123	3	20	10	3	"Data\Item\"	"GloveMale04.bmd"	"Găng Mã Thuật"	4	3	19	1	0	44	5	0	2	2	0	0	0	11	0	0	42	0	0	0	0	20	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5124	4	20	10	4	"Data\Item\"	"GloveMale05.bmd"	"Găng Xương"	2	3	19	1	0	14	5	0	2	2	0	0	0	5	0	0	30	0	0	0	0	20	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5125	5	20	10	5	"Data\Item\"	"GloveMale06.bmd"	"Găng Da"	1	3	19	1	0	4	5	0	2	2	0	0	0	2	8	0	30	0	0	0	0	80	0	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5126	6	20	10	6	"Data\Item\"	"GloveMale07.bmd"	"Găng Trâu Xanh"	2	3	19	1	0	22	5	0	2	2	0	0	0	7	10	0	40	0	0	0	0	110	0	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5127	7	20	10	7	"Data\Item\"	"GloveMale08.bmd"	"Găng Nhân Sư"	3	3	19	1	0	28	5	0	2	2	0	0	0	8	0	0	36	0	0	0	0	20	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5128	8	20	10	8	"Data\Item\"	"GloveMale09.bmd"	"Găng Thiên Kim"	3	3	19	1	0	32	5	0	2	2	0	0	0	9	8	0	44	0	0	0	0	100	30	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5129	9	20	10	9	"Data\Item\"	"GloveMale10.bmd"	"Găng Thiết Phiến"	4	3	19	1	0	42	5	0	2	2	0	0	0	12	4	0	50	0	0	0	0	130	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5130	10	20	10	10	"Data\Item\"	"GloveElf01.bmd"	"Găng Trinh N�?"	1	3	19	1	0	4	5	0	2	2	0	0	0	2	4	0	22	0	0	0	0	30	60	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5131	11	20	10	11	"Data\Item\"	"GloveElf02.bmd"	"Găng Lụa"	1	3	19	1	0	14	5	0	2	2	0	0	0	4	8	0	26	0	0	0	0	30	70	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5132	12	20	10	12	"Data\Item\"	"GloveElf03.bmd"	"Găng Thiên Thanh"	2	3	19	1	0	26	5	0	2	2	0	0	0	6	10	0	32	0	0	0	0	30	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5133	13	20	10	13	"Data\Item\"	"GloveElf04.bmd"	"Găng Ngọc Bích"	3	3	19	1	0	38	5	0	2	2	0	0	0	9	4	0	38	0	0	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5134	14	20	10	14	"Data\Item\"	"GloveElf05.bmd"	"Găng Kim Ngân"	4	3	19	1	0	50	5	0	2	2	0	0	0	15	6	0	45	0	0	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5135	15	20	10	15	"Data\Item\"	"GloveMale16.bmd"	"Găng Phong Vũ"	4	3	19	1	0	70	5	0	2	2	0	0	0	20	6	0	80	0	0	0	0	150	70	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5136	16	20	10	16	"Data\Item\"	"GloveMale17.bmd"	"Găng Hắc Long"	5	3	19	1	0	76	5	0	2	2	0	0	0	22	6	0	74	0	0	0	0	170	60	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5137	17	20	10	17	"Data\Item\"	"GloveMale18.bmd"	"Găng Phượng Hoàng"	6	3	19	1	0	86	5	0	2	2	0	0	0	37	6	0	80	0	0	0	0	205	63	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5138	18	20	10	18	"Data\Item\"	"GloveMale19.bmd"	"Găng Triệu Hồn"	6	3	19	1	0	70	5	0	2	2	0	0	0	20	5	0	67	0	0	0	0	49	10	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5139	19	20	10	19	"Data\Item\"	"GloveMaleTest20.bmd"	"Găng Giai Nhân"	6	3	19	1	0	72	5	0	2	2	0	0	0	29	6	0	74	0	0	0	0	50	110	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5140	20	20	10	20	"Data\Item\"	"GloveMale21.bmd"	"Găng Lôi Phong"	6	3	19	1	0	88	5	0	2	2	0	0	0	34	7	0	82	0	0	0	0	150	70	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5141	21	20	10	21	"Data\Item\"	"GloveMale22.bmd"	"Găng Thần Long"	7	3	19	1	0	94	5	0	2	2	0	0	0	48	6	0	86	0	0	0	0	200	58	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5142	22	20	10	22	"Data\Item\"	"GloveMale23.bmd"	"Găng Ma Vương"	7	3	19	1	0	87	5	0	2	2	0	0	0	30	6	0	75	0	0	0	0	55	18	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5143	23	20	10	23	"Data\Item\"	"GloveMale24.bmd"	"Găng Cuồng Phong"	7	3	19	1	0	102	5	0	2	2	0	0	0	45	7	0	90	0	0	0	0	162	66	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5144	24	20	10	24	"Data\Item\"	"GloveMale25.bmd"	"Găng Thánh N�?"	7	3	19	1	0	84	5	0	2	2	0	0	0	38	6	0	80	0	0	0	0	52	115	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5145	25	20	10	25	"Data\Item\"	"GloveMale26.bmd"	"Găng Thiết Ma"	3	3	19	1	0	42	5	0	2	2	0	0	0	12	7	0	42	0	0	0	0	70	20	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5146	26	20	10	26	"Data\Item\"	"GloveMale27.bmd"	"Găng Huyền Thiết"	4	3	19	1	0	57	5	0	2	2	0	0	0	18	6	0	56	0	0	0	0	77	21	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5147	27	20	10	27	"Data\Item\"	"GloveMale28.bmd"	"Găng Hắc Vương"	5	3	19	1	0	75	5	0	2	2	0	0	0	21	5	0	70	0	0	0	0	84	22	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5148	28	20	10	28	"Data\Item\"	"GloveMale29.bmd"	"Găng Chí Tôn"	7	3	19	1	0	89	5	0	2	2	0	0	0	29	4	0	78	0	0	0	0	80	21	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5149	29	20	10	29	"Data\Item\"	"HDK_GloveMale01.bmd"	"Găng Quyền Năng"	8	3	19	3	0	114	5	0	2	2	0	0	0	60	7	0	90	0	0	0	0	170	60	0	0	0	380	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5150	30	20	10	30	"Data\Item\"	"HDK_GloveMale02.bmd"	"Găng Thần Ma"	8	3	19	3	0	111	5	0	2	2	0	0	0	44	7	0	86	0	0	0	0	44	15	0	0	0	380	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5151	31	20	10	31	"Data\Item\"	"HDK_GloveMale03.bmd"	"Găng Thái Bình"	8	3	19	3	0	111	5	0	2	2	0	0	0	50	7	0	86	0	0	0	0	38	80	0	0	0	380	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5152	32	20	10	32	"Data\Item\"	"HDK_GloveMale04.bmd"	"Găng Hồng Long"	8	3	19	3	0	127	5	0	2	2	0	0	0	55	7	0	95	0	0	0	0	145	60	0	0	0	380	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5153	33	20	10	33	"Data\Item\"	"HDK_GloveMale05.bmd"	"Găng Thái Dương"	8	3	19	3	0	110	5	0	2	2	0	0	0	40	5	0	82	0	0	0	0	62	16	0	0	0	380	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5154	34	20	10	34	"Data\Item\"	"CW_GloveMale01.bmd"	"Găng Hắc Điểu"	5	3	19	1	0	61	5	0	2	2	0	0	0	18	6	0	72	0	0	0	0	160	50	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5155	35	20	10	35	"Data\Item\"	"CW_GloveMale02.bmd"	"Găng Ánh Trăng"	5	3	19	1	0	61	5	0	2	2	0	0	0	15	6	0	54	0	0	0	0	53	12	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5156	36	20	10	36	"Data\Item\"	"CW_GloveMale03.bmd"	"Găng N�? Thần"	5	3	19	1	0	61	5	0	2	2	0	0	0	22	6	0	59	0	0	0	0	50	70	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5157	37	20	10	37	"Data\Item\"	"CW_GloveMale04.bmd"	"Găng Hỏa Thần"	5	3	19	1	0	91	5	0	2	2	0	0	0	27	7	0	81	0	0	0	0	155	50	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5158	38	20	10	38	"Data\Item\"	"CW_GloveMale05.bmd"	"Găng Hoàng Kim"	6	3	19	1	0	91	5	0	2	2	0	0	0	25	5	0	74	0	0	0	0	80	21	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5159	39	20	10	39	"Data\Item\"	"GloveMale40.bmd"	"Găng Thuật Sĩ"	4	3	19	1	0	24	5	0	2	2	0	0	0	9	6	0	36	0	0	0	0	22	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5160	40	20	10	40	"Data\Item\"	"GloveMale41.bmd"	"Găng Hỏa Thiên"	5	3	19	1	0	44	5	0	2	2	0	0	0	13	8	0	42	0	0	0	0	18	4	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5161	41	20	10	41	"Data\Item\"	"GloveMale42.bmd"	"Găng Ma Pháp"	6	3	19	1	0	61	5	0	2	2	0	0	0	19	7	0	54	0	0	0	0	52	16	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5162	42	20	10	42	"Data\Item\"	"GloveMale43.bmd"	"Găng Phục Ma"	7	3	19	1	0	70	5	0	2	2	0	0	0	26	6	0	67	0	0	0	0	50	10	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5163	43	20	10	43	"Data\Item\"	"GloveMale44.bmd"	"Găng Bão Điên"	8	3	19	3	0	87	5	0	2	2	0	0	0	34	6	0	75	0	0	0	0	56	20	0	0	0	380	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5164	44	20	10	44	"Data\Item\"	"GloveMale45.bmd"	"Găng N�? Vương"	9	3	19	2	0	102	5	0	2	2	0	0	0	29	0	0	86	0	0	0	0	62	20	170	0	0	380	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5165	45	20	10	45	"Data\Item\"	"GloveMale46.bmd"	"Găng Titan"	9	3	19	2	0	100	5	0	2	2	0	0	0	56	7	0	86	0	0	0	0	222	32	0	0	0	380	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5166	46	20	10	46	"Data\Item\"	"GloveMale47.bmd"	"Găng Hoàng Long"	9	3	19	2	0	97	5	0	2	2	0	0	0	42	7	0	86	0	0	0	0	74	162	0	0	0	380	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5167	47	20	10	47	"Data\Item\"	"GloveMale48.bmd"	"Găng Bóng Ma"	9	3	19	2	0	101	5	0	2	2	0	0	0	49	7	0	86	0	0	0	0	212	57	0	0	0	380	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5168	48	20	10	48	"Data\Item\"	"GloveMale49.bmd"	"Găng Hủy Diệt"	9	3	19	2	0	99	5	0	2	2	0	0	0	40	7	0	86	0	0	0	0	62	19	165	0	0	380	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5169	49	20	10	49	"Data\Item\"	"GloveMale50.bmd"	"Găng Thiên Vũ"	9	3	19	2	0	100	5	0	2	2	0	0	0	43	7	0	86	0	0	0	0	55	197	0	0	0	380	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5170	50	20	10	50	"Data\Item\"	"GloveMale51.bmd"	"Găng Anh Vũ"	9	3	19	2	0	95	5	0	2	2	0	0	0	36	7	0	86	0	0	0	0	32	29	138	0	0	380	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5171	51	20	10	51	"Data\Item\"	"GloveMale52.bmd"	"Găng Đ�? Vương"	9	3	19	2	0	101	5	0	2	2	0	0	0	34	7	0	86	0	0	0	0	105	38	0	0	0	380	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5172	52	20	10	52	"Data\Item\"	"GloveMale53.bmd"	"Găng Qu�? Vương"	9	3	19	2	0	100	5	0	2	2	0	0	0	31	7	0	86	0	0	0	0	60	15	181	0	0	380	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5173	53	20	10	53	"Data\Item\"	"GloveMail_succubus.bmd"	"Găng Chiêm Tinh"	9	3	19	2	0	142	5	0	2	2	0	0	0	38	6	0	90	0	0	0	0	56	19	157	0	0	400	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
5182	62	20	10	62	"Data\Item\"	"new_Glove01.bmd"	"Găng Trâu Xanh - HK"	0	3	19	4	0	22	5	0	2	2	0	0	0	10	10	0	255	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5183	63	20	10	63	"Data\Item\"	"new_Glove02.bmd"	"Găng Lụa - HK"	0	3	19	4	0	14	5	0	2	2	0	0	0	6	8	0	255	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5184	64	20	10	64	"Data\Item\"	"new_Glove03.bmd"	"Găng Nhân Sư - HK"	0	3	19	4	0	28	5	0	2	2	0	0	0	12	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5185	65	20	10	65	"Data\Item\"	"new_Glove04.bmd"	"Găng Thiên Thanh - HK"	0	3	19	4	0	24	5	0	2	2	0	0	0	13	6	0	255	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5186	66	20	10	66	"Data\Item\"	"new_Glove05.bmd"	"Găng Huyền Thiết - HK"	0	3	19	4	0	57	5	0	2	2	0	0	0	20	6	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5187	67	20	10	67	"Data\Item\"	"new_Glove06.bmd"	"Găng Hỏa Long - HK"	0	3	19	4	0	52	5	0	2	2	0	0	0	19	6	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5188	68	20	10	68	"Data\Item\"	"new_Glove07.bmd"	"Găng Kim Ngân - HK"	0	3	19	4	0	50	5	0	2	2	0	0	0	20	6	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5189	69	20	10	69	"Data\Item\"	"new_Glove08.bmd"	"Găng Ma Thuật - HK"	0	3	19	4	0	44	5	0	2	2	0	0	0	16	0	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5190	70	20	10	70	"Data\Item\"	"new_Glove09.bmd"	"Găng Hỏa Thiên - HK"	0	3	19	4	0	44	5	0	2	2	0	0	0	18	8	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5191	71	20	10	71	"Data\Item\"	"new_Glove10.bmd"	"Găng Atlantic - HK"	0	3	19	4	0	70	5	0	2	2	0	0	0	25	6	0	255	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5632	0	22	11	0	"Data\Item\"	"BootMale01.bmd"	"Giầy Đồng"	1	3	20	1	0	12	6	0	2	2	0	0	0	4	0	10	34	0	0	0	0	80	20	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5633	1	22	11	1	"Data\Item\"	"BootMale02.bmd"	"Giầy Hỏa Long"	4	3	20	1	0	54	6	0	2	2	0	0	0	15	0	2	68	0	0	0	0	120	30	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5634	2	22	11	2	"Data\Item\"	"BootMale03.bmd"	"Giầy Vải Thô"	1	3	20	1	0	4	6	0	2	2	0	0	0	3	0	10	28	0	0	0	0	20	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5635	3	22	11	3	"Data\Item\"	"BootMale04.bmd"	"Giầy Ma Thuật"	4	3	20	1	0	46	6	0	2	2	0	0	0	12	0	0	42	0	0	0	0	30	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5636	4	22	11	4	"Data\Item\"	"BootMale05.bmd"	"Giầy Xương"	2	3	20	1	0	16	6	0	2	2	0	0	0	6	0	6	30	0	0	0	0	30	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
5637	5	22	11	5	"Data\Item\"	"BootMale06.bmd"	"Giầy Da"	1	3	20	1	0	5	6	0	2	2	0	0	0	2	0	12	30	0	0	0	0	80	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
